date_time_utc,age,inst_kw,cum_kwh
2016-12-29T07:00:00Z,NA,12,252222.266
2016-12-29T07:15:00Z,NA,12,252222.268
2016-12-29T07:30:00Z,NA,12,252222.27
2016-12-29T07:45:00Z,NA,12,252222.272
2016-12-29T08:00:00Z,NA,12,252222.274
2016-12-29T08:15:00Z,NA,12,252222.276
2016-12-29T08:30:00Z,NA,12,252222.277
2016-12-29T08:45:00Z,NA,12,252222.279
2016-12-29T09:00:00Z,NA,12,252222.281
2016-12-29T09:15:00Z,NA,12,252222.283
2016-12-29T09:30:00Z,NA,12,252222.285
2016-12-29T09:45:00Z,NA,12,252222.287
2016-12-29T10:00:00Z,NA,12,252222.289
2016-12-29T10:15:00Z,NA,12,252222.291
2016-12-29T10:30:00Z,NA,12,252222.294
2016-12-29T10:45:00Z,NA,12,252222.297
2016-12-29T11:00:00Z,NA,12,252222.3
2016-12-29T11:15:00Z,NA,16,252222.303
2016-12-29T11:30:00Z,NA,12,252222.307
2016-12-29T11:45:00Z,NA,12,252222.31
2016-12-29T12:00:00Z,NA,12,252222.312
2016-12-29T12:15:00Z,NA,12,252222.316
2016-12-29T12:30:00Z,NA,12,252222.318
2016-12-29T12:45:00Z,NA,32,252222.324
2016-12-29T13:00:00Z,NA,68,252222.334
2016-12-29T13:15:00Z,NA,116,252222.363
2016-12-29T13:30:00Z,NA,224,252222.414
2016-12-29T13:45:00Z,NA,456,252222.496
2016-12-29T14:00:00Z,NA,472,252222.637
2016-12-29T14:15:00Z,NA,452,252222.72
2016-12-29T14:30:00Z,NA,664,252222.9
2016-12-29T14:45:00Z,NA,672,252223.05
2016-12-29T15:00:00Z,NA,1232,252223.32
2016-12-29T15:15:00Z,NA,708,252223.527
2016-12-29T15:30:00Z,NA,840,252223.723
2016-12-29T15:45:00Z,NA,1244,252223.996
2016-12-29T16:00:00Z,NA,1248,252224.323
2016-12-29T16:15:00Z,NA,1584,252224.663
2016-12-29T16:30:00Z,NA,1248,252225.07
2016-12-29T16:45:00Z,NA,1556,252225.401
2016-12-29T17:00:00Z,NA,1844,252225.821
2016-12-29T17:15:00Z,NA,1896,252226.326
2016-12-29T17:30:00Z,NA,1696,252226.742
2016-12-29T17:45:00Z,NA,1768,252227.181
2016-12-29T18:00:00Z,NA,1356,252227.573
2016-12-29T18:15:00Z,NA,832,252227.794
2016-12-29T18:30:00Z,NA,2264,252228.351
2016-12-29T18:45:00Z,NA,1224,252228.611
2016-12-29T19:00:00Z,NA,1484,252228.98
2016-12-29T19:15:00Z,NA,848,252229.288
2016-12-29T19:30:00Z,NA,612,252229.441
2016-12-29T19:45:00Z,NA,420,252229.54
2016-12-29T20:00:00Z,NA,736,252229.705
2016-12-29T20:15:00Z,NA,600,252229.884
2016-12-29T20:30:00Z,NA,328,252229.968
2016-12-29T20:45:00Z,NA,396,252230.081
2016-12-29T21:00:00Z,NA,188,252230.133
2016-12-29T21:15:00Z,NA,76,252230.164
2016-12-29T21:30:00Z,NA,36,252230.169
2016-12-29T21:45:00Z,NA,176,252230.219
2016-12-29T22:00:00Z,NA,12,252230.222
2016-12-29T22:15:00Z,NA,12,252230.224
2016-12-29T22:30:00Z,NA,12,252230.225
2016-12-29T22:45:00Z,NA,12,252230.228
2016-12-29T23:00:00Z,NA,12,252230.229
2016-12-29T23:15:00Z,NA,12,252230.231
2016-12-29T23:30:00Z,NA,12,252230.232
2016-12-29T23:45:00Z,NA,12,252230.235
2016-12-30T00:00:00Z,NA,12,252230.237
2016-12-30T00:15:00Z,NA,12,252230.239
2016-12-30T00:30:00Z,NA,12,252230.24
2016-12-30T00:45:00Z,NA,12,252230.242
2016-12-30T01:00:00Z,NA,12,252230.244
2016-12-30T01:15:00Z,NA,12,252230.246
2016-12-30T01:30:00Z,NA,12,252230.248
2016-12-30T01:45:00Z,NA,12,252230.25
2016-12-30T02:00:00Z,NA,12,252230.251
2016-12-30T02:15:00Z,NA,12,252230.253
2016-12-30T02:30:00Z,NA,12,252230.255
2016-12-30T02:45:00Z,NA,12,252230.258
2016-12-30T03:00:00Z,NA,12,252230.26
2016-12-30T03:15:00Z,NA,12,252230.263
2016-12-30T03:30:00Z,NA,12,252230.266
2016-12-30T03:45:00Z,NA,12,252230.269
2016-12-30T04:00:00Z,NA,12,252230.271
2016-12-30T04:15:00Z,NA,12,252230.274
2016-12-30T04:30:00Z,NA,12,252230.275
2016-12-30T04:45:00Z,NA,12,252230.279
2016-12-30T05:00:00Z,NA,12,252230.281
2016-12-30T05:15:00Z,NA,12,252230.284
2016-12-30T05:30:00Z,NA,12,252230.287
2016-12-30T05:45:00Z,NA,12,252230.289
2016-12-30T06:00:00Z,NA,12,252230.292
2016-12-30T06:15:00Z,NA,12,252230.295
2016-12-30T06:30:00Z,NA,12,252230.297
2016-12-30T06:45:00Z,NA,12,252230.3
2016-12-30T07:00:00Z,NA,12,252230.302
2016-12-30T07:15:00Z,NA,12,252230.305
2016-12-30T07:30:00Z,NA,12,252230.308
2016-12-30T07:45:00Z,NA,12,252230.31
2016-12-30T08:00:00Z,NA,12,252230.313
2016-12-30T08:15:00Z,NA,12,252230.316
2016-12-30T08:30:00Z,NA,12,252230.318
2016-12-30T08:45:00Z,NA,12,252230.321
2016-12-30T09:00:00Z,NA,12,252230.324
2016-12-30T09:15:00Z,NA,12,252230.326
2016-12-30T09:30:00Z,NA,12,252230.329
2016-12-30T09:45:00Z,NA,12,252230.331
2016-12-30T10:00:00Z,NA,12,252230.334
2016-12-30T10:15:00Z,NA,12,252230.336
2016-12-30T10:30:00Z,NA,12,252230.34
2016-12-30T10:45:00Z,NA,12,252230.343
2016-12-30T11:00:00Z,NA,12,252230.346
2016-12-30T11:15:00Z,NA,12,252230.349
2016-12-30T11:30:00Z,NA,12,252230.352
2016-12-30T11:45:00Z,NA,12,252230.355
2016-12-30T12:00:00Z,NA,12,252230.358
2016-12-30T12:15:00Z,NA,12,252230.361
2016-12-30T12:30:00Z,NA,48,252230.368
2016-12-30T12:45:00Z,NA,152,252230.393
2016-12-30T13:00:00Z,NA,512,252230.472
2016-12-30T13:15:00Z,NA,1368,252230.629
2016-12-30T13:30:00Z,NA,2104,252231.213
2016-12-30T13:45:00Z,NA,3064,252231.638
2016-12-30T14:00:00Z,NA,4300,252232.87
2016-12-30T14:15:00Z,NA,5864,252234.141
2016-12-30T14:30:00Z,NA,10064,252235.437
2016-12-30T14:45:00Z,NA,14484,252239.566
2016-12-30T15:00:00Z,NA,15972,252243.632
2016-12-30T15:15:00Z,NA,15640,252247.8
2016-12-30T15:30:00Z,NA,11196,252249.959
2016-12-30T15:45:00Z,NA,7552,252252.916
2016-12-30T16:00:00Z,NA,11564,252255.735
2016-12-30T16:15:00Z,NA,7168,252257.611
2016-12-30T16:30:00Z,NA,8424,252259.516
2016-12-30T16:45:00Z,NA,21696,252261.939
2016-12-30T17:00:00Z,NA,20344,252268.901
2016-12-30T17:15:00Z,NA,10520,252272.262
2016-12-30T17:30:00Z,NA,9144,252274.742
2016-12-30T17:45:00Z,NA,12036,252276.838
2016-12-30T18:00:00Z,NA,3580,252279.324
2016-12-30T18:15:00Z,NA,6040,252280.417
2016-12-30T18:30:00Z,NA,6720,252282.252
2016-12-30T18:45:00Z,NA,8988,252283.38
2016-12-30T19:00:00Z,NA,13024,252287.478
2016-12-30T19:15:00Z,NA,14096,252290.298
2016-12-30T19:30:00Z,NA,18760,252293.27
2016-12-30T19:45:00Z,NA,20324,252299.867
2016-12-30T20:00:00Z,NA,12608,252303.908
2016-12-30T20:15:00Z,NA,13336,252306.979
2016-12-30T20:30:00Z,NA,8060,252309.499
2016-12-30T20:45:00Z,NA,4264,252310.061
2016-12-30T21:00:00Z,NA,1404,252311.37
2016-12-30T21:15:00Z,NA,468,252311.575
2016-12-30T21:30:00Z,NA,52,252311.601
2016-12-30T21:45:00Z,NA,12,252311.602
2016-12-30T22:00:00Z,NA,12,252311.605
2016-12-30T22:15:00Z,NA,12,252311.608
2016-12-30T22:30:00Z,NA,12,252311.61
2016-12-30T22:45:00Z,NA,12,252311.612
2016-12-30T23:00:00Z,NA,12,252311.614
2016-12-30T23:15:00Z,NA,12,252311.615
2016-12-30T23:30:00Z,NA,12,252311.617
2016-12-30T23:45:00Z,NA,12,252311.619
2016-12-31T00:00:00Z,NA,12,252311.621
2016-12-31T00:15:00Z,NA,12,252311.623
2016-12-31T00:30:00Z,NA,12,252311.624
2016-12-31T00:45:00Z,NA,12,252311.626
2016-12-31T01:00:00Z,NA,12,252311.628
2016-12-31T01:15:00Z,NA,12,252311.63
2016-12-31T01:30:00Z,NA,12,252311.633
2016-12-31T01:45:00Z,NA,12,252311.634
2016-12-31T02:00:00Z,NA,12,252311.636
2016-12-31T02:15:00Z,NA,12,252311.638
2016-12-31T02:30:00Z,NA,12,252311.64
2016-12-31T02:45:00Z,NA,12,252311.642
2016-12-31T03:00:00Z,NA,12,252311.644
2016-12-31T03:15:00Z,NA,12,252311.646
2016-12-31T03:30:00Z,NA,12,252311.648
2016-12-31T03:45:00Z,NA,12,252311.649
2016-12-31T04:00:00Z,NA,12,252311.651
2016-12-31T04:15:00Z,NA,12,252311.653
2016-12-31T04:30:00Z,NA,12,252311.655
2016-12-31T04:45:00Z,NA,12,252311.657
2016-12-31T05:00:00Z,NA,12,252311.658
2016-12-31T05:15:00Z,NA,12,252311.66
2016-12-31T05:30:00Z,NA,12,252311.662
2016-12-31T05:45:00Z,NA,12,252311.664
2016-12-31T06:00:00Z,NA,12,252311.665
2016-12-31T06:15:00Z,NA,12,252311.668
2016-12-31T06:30:00Z,NA,12,252311.67
2016-12-31T06:45:00Z,NA,12,252311.671
2016-12-31T07:00:00Z,NA,12,252311.674
2016-12-31T07:15:00Z,NA,12,252311.675
2016-12-31T07:30:00Z,NA,12,252311.677
2016-12-31T07:45:00Z,NA,12,252311.679
2016-12-31T08:00:00Z,NA,12,252311.681
2016-12-31T08:15:00Z,NA,12,252311.683
2016-12-31T08:30:00Z,NA,12,252311.685
2016-12-31T08:45:00Z,NA,12,252311.686
2016-12-31T09:00:00Z,NA,12,252311.688
2016-12-31T09:15:00Z,NA,12,252311.69
2016-12-31T09:30:00Z,NA,12,252311.692
2016-12-31T09:45:00Z,NA,12,252311.694
2016-12-31T10:00:00Z,NA,12,252311.695
2016-12-31T10:15:00Z,NA,12,252311.698
2016-12-31T10:30:00Z,NA,12,252311.701
2016-12-31T10:45:00Z,NA,12,252311.704
2016-12-31T11:00:00Z,NA,12,252311.707
2016-12-31T11:15:00Z,NA,12,252311.71
2016-12-31T11:30:00Z,NA,12,252311.713
2016-12-31T11:45:00Z,NA,12,252311.716
2016-12-31T12:00:00Z,NA,12,252311.719
2016-12-31T12:15:00Z,NA,12,252311.722
2016-12-31T12:30:00Z,NA,24,252311.724
2016-12-31T12:45:00Z,NA,80,252311.739
2016-12-31T13:00:00Z,NA,484,252311.818
2016-12-31T13:15:00Z,NA,656,252311.928
2016-12-31T13:30:00Z,NA,796,252312.093
2016-12-31T13:45:00Z,NA,1156,252312.426
2016-12-31T14:00:00Z,NA,1612,252312.644
2016-12-31T14:15:00Z,NA,1996,252313.082
2016-12-31T14:30:00Z,NA,2352,252313.426
2016-12-31T14:45:00Z,NA,2692,252314.456
2016-12-31T15:00:00Z,NA,3128,252314.692
2016-12-31T15:15:00Z,NA,3620,252315.785
2016-12-31T15:30:00Z,NA,4424,252316.711
2016-12-31T15:45:00Z,NA,6084,252317.936
2016-12-31T16:00:00Z,NA,6760,252319.006
2016-12-31T16:15:00Z,NA,7512,252321.955
2016-12-31T16:30:00Z,NA,7632,252323.197
2016-12-31T16:45:00Z,NA,8452,252325.222
2016-12-31T17:00:00Z,NA,6616,252327.451
2016-12-31T17:15:00Z,NA,0,252328.254
2016-12-31T17:30:00Z,NA,0,0.0
2016-12-31T17:45:00Z,NA,0,0.0
2016-12-31T18:00:00Z,NA,0,0.0
2016-12-31T18:15:00Z,NA,0,0.0
2016-12-31T18:30:00Z,NA,0,0.0
2016-12-31T18:45:00Z,NA,0,0.0
2016-12-31T19:00:00Z,NA,0,0.0
2016-12-31T19:15:00Z,NA,0,0.0
2016-12-31T19:30:00Z,NA,0,0.0
2016-12-31T19:45:00Z,NA,0,0.0
2016-12-31T20:00:00Z,NA,0,0.0
2016-12-31T20:15:00Z,NA,0,0.0
2016-12-31T20:30:00Z,NA,0,0.0
2016-12-31T20:45:00Z,NA,0,0.0
2016-12-31T21:00:00Z,NA,0,0.0
2016-12-31T21:15:00Z,NA,0,0.0
2016-12-31T21:30:00Z,NA,0,0.0
2016-12-31T21:45:00Z,NA,0,0.0
2016-12-31T22:00:00Z,NA,0,0.0
2016-12-31T22:15:00Z,NA,0,0.0
2016-12-31T22:30:00Z,NA,0,0.0
2016-12-31T22:45:00Z,NA,0,0.0
2016-12-31T23:00:00Z,NA,0,0.0
2016-12-31T23:15:00Z,NA,0,0.0
2016-12-31T23:30:00Z,NA,0,0.0
2016-12-31T23:45:00Z,NA,0,0.0
2017-01-01T00:00:00Z,NA,0,0.0
2017-01-01T00:15:00Z,NA,0,0.0
2017-01-01T00:30:00Z,NA,0,0.0
2017-01-01T00:45:00Z,NA,0,0.0
2017-01-01T01:00:00Z,NA,0,0.0
2017-01-01T01:15:00Z,NA,0,0.0
2017-01-01T01:30:00Z,NA,0,0.0
2017-01-01T01:45:00Z,NA,0,0.0
2017-01-01T02:00:00Z,NA,0,0.0
2017-01-01T02:15:00Z,NA,0,0.0
2017-01-01T02:30:00Z,NA,0,0.0
2017-01-01T02:45:00Z,NA,0,0.0
2017-01-01T03:00:00Z,NA,0,0.0
2017-01-01T03:15:00Z,NA,0,0.0
2017-01-01T03:30:00Z,NA,0,0.0
2017-01-01T03:45:00Z,NA,0,0.0
2017-01-01T04:00:00Z,NA,0,0.0
2017-01-01T04:15:00Z,NA,0,0.0
2017-01-01T04:30:00Z,NA,0,0.0
2017-01-01T04:45:00Z,NA,0,0.0
2017-01-01T05:00:00Z,NA,0,0.0
2017-01-01T05:15:00Z,NA,0,0.0
2017-01-01T05:30:00Z,NA,0,0.0
2017-01-01T05:45:00Z,NA,0,0.0
2017-01-01T06:00:00Z,NA,0,0.0
2017-01-01T06:15:00Z,NA,0,0.0
2017-01-01T06:30:00Z,NA,0,0.0
2017-01-01T06:45:00Z,NA,0,0.0
2017-01-01T07:00:00Z,NA,0,0.0
2017-01-01T07:15:00Z,NA,0,0.0
2017-01-01T07:30:00Z,NA,0,0.0
2017-01-01T07:45:00Z,NA,0,0.0
2017-01-01T08:00:00Z,NA,0,0.0
2017-01-01T08:15:00Z,NA,0,0.0
2017-01-01T08:30:00Z,NA,0,0.0
2017-01-01T08:45:00Z,NA,0,0.0
2017-01-01T09:00:00Z,NA,0,0.0
2017-01-01T09:15:00Z,NA,0,0.0
2017-01-01T09:30:00Z,NA,0,0.0
2017-01-01T09:45:00Z,NA,0,0.0
2017-01-01T10:00:00Z,NA,0,0.0
2017-01-01T10:15:00Z,NA,0,0.0
2017-01-01T10:30:00Z,NA,0,0.0
2017-01-01T10:45:00Z,NA,0,0.0
2017-01-01T11:00:00Z,NA,0,0.0
2017-01-01T11:15:00Z,NA,0,0.0
2017-01-01T11:30:00Z,NA,0,0.0
2017-01-01T11:45:00Z,NA,0,0.0
2017-01-01T12:00:00Z,NA,0,0.0
2017-01-01T12:15:00Z,NA,0,0.0
2017-01-01T12:30:00Z,NA,0,0.0
2017-01-01T12:45:00Z,NA,0,0.0
2017-01-01T13:00:00Z,NA,0,0.0
2017-01-01T13:15:00Z,NA,0,0.0
2017-01-01T13:30:00Z,NA,0,0.0
2017-01-01T13:45:00Z,NA,0,0.0
2017-01-01T14:00:00Z,NA,0,0.0
2017-01-01T14:15:00Z,NA,0,0.0
2017-01-01T14:30:00Z,NA,0,0.0
2017-01-01T14:45:00Z,NA,0,0.0
2017-01-01T15:00:00Z,NA,0,0.0
2017-01-01T15:15:00Z,NA,0,0.0
2017-01-01T15:30:00Z,NA,0,0.0
2017-01-01T15:45:00Z,NA,0,0.0
2017-01-01T16:00:00Z,NA,0,0.0
2017-01-01T16:15:00Z,NA,0,0.0
2017-01-01T16:30:00Z,NA,0,0.0
2017-01-01T16:45:00Z,NA,0,0.0
2017-01-01T17:00:00Z,NA,0,0.0
2017-01-01T17:15:00Z,NA,0,0.0
2017-01-01T17:30:00Z,NA,0,0.0
2017-01-01T17:45:00Z,NA,0,0.0
2017-01-01T18:00:00Z,NA,0,0.0
2017-01-01T18:15:00Z,NA,0,0.0
2017-01-01T18:30:00Z,NA,0,0.0
2017-01-01T18:45:00Z,NA,0,0.0
2017-01-01T19:00:00Z,NA,0,0.0
2017-01-01T19:15:00Z,NA,0,0.0
2017-01-01T19:30:00Z,NA,0,0.0
2017-01-01T19:45:00Z,NA,0,0.0
2017-01-01T20:00:00Z,NA,0,0.0
2017-01-01T20:15:00Z,NA,0,0.0
2017-01-01T20:30:00Z,NA,0,0.0
2017-01-01T20:45:00Z,NA,0,0.0
2017-01-01T21:00:00Z,NA,0,0.0
2017-01-01T21:15:00Z,NA,0,0.0
2017-01-01T21:30:00Z,NA,0,0.0
2017-01-01T21:45:00Z,NA,0,0.0
2017-01-01T22:00:00Z,NA,0,0.0
2017-01-01T22:15:00Z,NA,0,0.0
2017-01-01T22:30:00Z,NA,0,0.0
2017-01-01T22:45:00Z,NA,0,0.0
2017-01-01T23:00:00Z,NA,0,0.0
2017-01-01T23:15:00Z,NA,0,0.0
2017-01-01T23:30:00Z,NA,0,0.0
2017-01-01T23:45:00Z,NA,0,0.0
2017-01-02T00:00:00Z,NA,0,0.0
2017-01-02T00:15:00Z,NA,0,0.0
2017-01-02T00:30:00Z,NA,0,0.0
2017-01-02T00:45:00Z,NA,0,0.0
2017-01-02T01:00:00Z,NA,0,0.0
2017-01-02T01:15:00Z,NA,0,0.0
2017-01-02T01:30:00Z,NA,0,0.0
2017-01-02T01:45:00Z,NA,0,0.0
2017-01-02T02:00:00Z,NA,0,0.0
2017-01-02T02:15:00Z,NA,0,0.0
2017-01-02T02:30:00Z,NA,0,0.0
2017-01-02T02:45:00Z,NA,0,0.0
2017-01-02T03:00:00Z,NA,0,0.0
2017-01-02T03:15:00Z,NA,0,0.0
2017-01-02T03:30:00Z,NA,0,0.0
2017-01-02T03:45:00Z,NA,0,0.0
2017-01-02T04:00:00Z,NA,0,0.0
2017-01-02T04:15:00Z,NA,0,0.0
2017-01-02T04:30:00Z,NA,0,0.0
2017-01-02T04:45:00Z,NA,0,0.0
2017-01-02T05:00:00Z,NA,0,0.0
2017-01-02T05:15:00Z,NA,0,0.0
2017-01-02T05:30:00Z,NA,0,0.0
2017-01-02T05:45:00Z,NA,0,0.0
2017-01-02T06:00:00Z,NA,0,0.0
2017-01-02T06:15:00Z,NA,0,0.0
2017-01-02T06:30:00Z,NA,0,0.0
2017-01-02T06:45:00Z,NA,0,0.0
2017-01-02T07:00:00Z,NA,0,0.0
2017-01-02T07:15:00Z,NA,0,0.0
2017-01-02T07:30:00Z,NA,0,0.0
2017-01-02T07:45:00Z,NA,0,0.0
2017-01-02T08:00:00Z,NA,0,0.0
2017-01-02T08:15:00Z,NA,0,0.0
2017-01-02T08:30:00Z,NA,0,0.0
2017-01-02T08:45:00Z,NA,0,0.0
2017-01-02T09:00:00Z,NA,0,0.0
2017-01-02T09:15:00Z,NA,0,0.0
2017-01-02T09:30:00Z,NA,0,0.0
2017-01-02T09:45:00Z,NA,0,0.0
2017-01-02T10:00:00Z,NA,0,0.0
2017-01-02T10:15:00Z,NA,0,0.0
2017-01-02T10:30:00Z,NA,0,0.0
2017-01-02T10:45:00Z,NA,0,0.0
2017-01-02T11:00:00Z,NA,0,0.0
2017-01-02T11:15:00Z,NA,0,0.0
2017-01-02T11:30:00Z,NA,0,0.0
2017-01-02T11:45:00Z,NA,0,0.0
2017-01-02T12:00:00Z,NA,0,0.0
2017-01-02T12:15:00Z,NA,0,0.0
2017-01-02T12:30:00Z,NA,0,0.0
2017-01-02T12:45:00Z,NA,0,0.0
2017-01-02T13:00:00Z,NA,0,0.0
2017-01-02T13:15:00Z,NA,0,0.0
2017-01-02T13:30:00Z,NA,0,0.0
2017-01-02T13:45:00Z,NA,0,0.0
2017-01-02T14:00:00Z,NA,0,0.0
2017-01-02T14:15:00Z,NA,0,0.0
2017-01-02T14:30:00Z,NA,0,0.0
2017-01-02T14:45:00Z,NA,0,0.0
2017-01-02T15:00:00Z,NA,0,0.0
2017-01-02T15:15:00Z,NA,0,0.0
2017-01-02T15:30:00Z,NA,0,0.0
2017-01-02T15:45:00Z,NA,0,0.0
2017-01-02T16:00:00Z,NA,0,0.0
2017-01-02T16:15:00Z,NA,0,0.0
2017-01-02T16:30:00Z,NA,0,0.0
2017-01-02T16:45:00Z,NA,0,0.0
2017-01-02T17:00:00Z,NA,0,0.0
2017-01-02T17:15:00Z,NA,0,0.0
2017-01-02T17:30:00Z,NA,0,0.0
2017-01-02T17:45:00Z,NA,0,0.0
2017-01-02T18:00:00Z,NA,0,0.0
2017-01-02T18:15:00Z,NA,0,0.0
2017-01-02T18:30:00Z,NA,0,0.0
2017-01-02T18:45:00Z,NA,0,0.0
2017-01-02T19:00:00Z,NA,0,0.0
2017-01-02T19:15:00Z,NA,0,0.0
2017-01-02T19:30:00Z,NA,0,0.0
2017-01-02T19:45:00Z,NA,0,0.0
2017-01-02T20:00:00Z,NA,0,0.0
2017-01-02T20:15:00Z,NA,0,0.0
2017-01-02T20:30:00Z,NA,0,0.0
2017-01-02T20:45:00Z,NA,0,0.0
2017-01-02T21:00:00Z,NA,0,0.0
2017-01-02T21:15:00Z,NA,0,0.0
2017-01-02T21:30:00Z,NA,0,0.0
2017-01-02T21:45:00Z,NA,0,0.0
2017-01-02T22:00:00Z,NA,0,0.0
2017-01-02T22:15:00Z,NA,0,0.0
2017-01-02T22:30:00Z,NA,0,0.0
2017-01-02T22:45:00Z,NA,0,0.0
2017-01-02T23:00:00Z,NA,0,0.0
2017-01-02T23:15:00Z,NA,0,0.0
2017-01-02T23:30:00Z,NA,0,0.0
2017-01-02T23:45:00Z,NA,0,0.0
2017-01-03T00:00:00Z,NA,0,0.0
2017-01-03T00:15:00Z,NA,0,0.0
2017-01-03T00:30:00Z,NA,0,0.0
2017-01-03T00:45:00Z,NA,0,0.0
2017-01-03T01:00:00Z,NA,0,0.0
2017-01-03T01:15:00Z,NA,0,0.0
2017-01-03T01:30:00Z,NA,0,0.0
2017-01-03T01:45:00Z,NA,0,0.0
2017-01-03T02:00:00Z,NA,0,0.0
2017-01-03T02:15:00Z,NA,0,0.0
2017-01-03T02:30:00Z,NA,0,0.0
2017-01-03T02:45:00Z,NA,0,0.0
2017-01-03T03:00:00Z,NA,0,0.0
2017-01-03T03:15:00Z,NA,0,0.0
2017-01-03T03:30:00Z,NA,0,0.0
2017-01-03T03:45:00Z,NA,0,0.0
2017-01-03T04:00:00Z,NA,0,0.0
2017-01-03T04:15:00Z,NA,0,0.0
2017-01-03T04:30:00Z,NA,0,0.0
2017-01-03T04:45:00Z,NA,0,0.0
2017-01-03T05:00:00Z,NA,0,0.0
2017-01-03T05:15:00Z,NA,0,0.0
2017-01-03T05:30:00Z,NA,0,0.0
2017-01-03T05:45:00Z,NA,0,0.0
2017-01-03T06:00:00Z,NA,0,0.0
2017-01-03T06:15:00Z,NA,0,0.0
2017-01-03T06:30:00Z,NA,0,0.0
2017-01-03T06:45:00Z,NA,0,0.0
2017-01-03T07:00:00Z,NA,0,0.0
2017-01-03T07:15:00Z,NA,0,0.0
2017-01-03T07:30:00Z,NA,0,0.0
2017-01-03T07:45:00Z,NA,0,0.0
2017-01-03T08:00:00Z,NA,0,0.0
2017-01-03T08:15:00Z,NA,0,0.0
2017-01-03T08:30:00Z,NA,0,0.0
2017-01-03T08:45:00Z,NA,0,0.0
2017-01-03T09:00:00Z,NA,0,0.0
2017-01-03T09:15:00Z,NA,0,0.0
2017-01-03T09:30:00Z,NA,0,0.0
2017-01-03T09:45:00Z,NA,0,0.0
2017-01-03T10:00:00Z,NA,0,0.0
2017-01-03T10:15:00Z,NA,0,0.0
2017-01-03T10:30:00Z,NA,0,0.0
2017-01-03T10:45:00Z,NA,0,0.0
2017-01-03T11:00:00Z,NA,0,0.0
2017-01-03T11:15:00Z,NA,0,0.0
2017-01-03T11:30:00Z,NA,0,0.0
2017-01-03T11:45:00Z,NA,0,0.0
2017-01-03T12:00:00Z,NA,0,0.0
2017-01-03T12:15:00Z,NA,0,0.0
2017-01-03T12:30:00Z,NA,0,0.0
2017-01-03T12:45:00Z,NA,0,0.0
2017-01-03T13:00:00Z,NA,0,0.0
2017-01-03T13:15:00Z,NA,0,0.0
2017-01-03T13:30:00Z,NA,0,0.0
2017-01-03T13:45:00Z,NA,0,0.0
2017-01-03T14:00:00Z,NA,0,0.0
2017-01-03T14:15:00Z,NA,0,0.0
2017-01-03T14:30:00Z,NA,0,0.0
2017-01-03T14:45:00Z,NA,0,0.0
2017-01-03T15:00:00Z,NA,0,0.0
2017-01-03T15:15:00Z,NA,0,0.0
2017-01-03T15:30:00Z,NA,0,0.0
2017-01-03T15:45:00Z,NA,0,0.0
2017-01-03T16:00:00Z,NA,0,0.0
2017-01-03T16:15:00Z,NA,0,0.0
2017-01-03T16:30:00Z,NA,0,0.0
2017-01-03T16:45:00Z,NA,0,0.0
2017-01-03T17:00:00Z,NA,0,0.0
2017-01-03T17:15:00Z,NA,0,0.0
2017-01-03T17:30:00Z,NA,0,0.0
2017-01-03T17:45:00Z,NA,0,0.0
2017-01-03T18:00:00Z,NA,0,0.0
2017-01-03T18:15:00Z,NA,0,0.0
2017-01-03T18:30:00Z,NA,0,0.0
2017-01-03T18:45:00Z,NA,0,0.0
2017-01-03T19:00:00Z,NA,0,0.0
2017-01-03T19:15:00Z,NA,0,0.0
2017-01-03T19:30:00Z,NA,0,0.0
2017-01-03T19:45:00Z,NA,0,0.0
2017-01-03T20:00:00Z,NA,0,0.0
2017-01-03T20:15:00Z,NA,0,0.0
2017-01-03T20:30:00Z,NA,0,0.0
2017-01-03T20:45:00Z,NA,0,0.0
2017-01-03T21:00:00Z,NA,0,0.0
2017-01-03T21:15:00Z,NA,0,0.0
2017-01-03T21:30:00Z,NA,0,0.0
2017-01-03T21:45:00Z,NA,0,0.0
2017-01-03T22:00:00Z,NA,0,0.0
2017-01-03T22:15:00Z,NA,0,0.0
2017-01-03T22:30:00Z,NA,0,0.0
2017-01-03T22:45:00Z,NA,0,0.0
2017-01-03T23:00:00Z,NA,0,0.0
2017-01-03T23:15:00Z,NA,0,0.0
2017-01-03T23:30:00Z,NA,0,0.0
2017-01-03T23:45:00Z,NA,0,0.0
2017-01-04T00:00:00Z,NA,0,0.0
2017-01-04T00:15:00Z,NA,0,0.0
2017-01-04T00:30:00Z,NA,0,0.0
2017-01-04T00:45:00Z,NA,0,0.0
2017-01-04T01:00:00Z,NA,0,0.0
2017-01-04T01:15:00Z,NA,0,0.0
2017-01-04T01:30:00Z,NA,0,0.0
2017-01-04T01:45:00Z,NA,0,0.0
2017-01-04T02:00:00Z,NA,0,0.0
2017-01-04T02:15:00Z,NA,0,0.0
2017-01-04T02:30:00Z,NA,0,0.0
2017-01-04T02:45:00Z,NA,0,0.0
2017-01-04T03:00:00Z,NA,0,0.0
2017-01-04T03:15:00Z,NA,0,0.0
2017-01-04T03:30:00Z,NA,0,0.0
2017-01-04T03:45:00Z,NA,0,0.0
2017-01-04T04:00:00Z,NA,0,0.0
2017-01-04T04:15:00Z,NA,0,0.0
2017-01-04T04:30:00Z,NA,0,0.0
2017-01-04T04:45:00Z,NA,0,0.0
2017-01-04T05:00:00Z,NA,0,0.0
2017-01-04T05:15:00Z,NA,0,0.0
