date_time_utc,age,inst_kw,cum_kwh
2015-11-28T23:15:00Z,NA,0.34,519749.27
2015-11-28T23:30:00Z,NA,0.35,519749.59
2015-11-28T23:45:00Z,NA,0.35,519749.9
2015-11-29T00:00:00Z,NA,0.34,519750.22
2015-11-29T00:15:00Z,NA,0.35,519750.53
2015-11-29T00:30:00Z,NA,0.35,519750.86
2015-11-29T00:45:00Z,NA,0.35,519751.17
2015-11-29T01:00:00Z,NA,0.35,519751.49
2015-11-29T01:15:00Z,NA,0.35,519751.81
2015-11-29T01:30:00Z,NA,0.35,519752.13
2015-11-29T01:45:00Z,NA,0.35,519752.45
2015-11-29T02:00:00Z,NA,0.34,519752.76
2015-11-29T02:15:00Z,NA,0.35,519753.08
2015-11-29T02:30:00Z,NA,0.35,519753.4
2015-11-29T02:45:00Z,NA,0.36,519753.72
2015-11-29T03:00:00Z,NA,0.35,519754.05
2015-11-29T03:15:00Z,NA,0.36,519754.37
2015-11-29T03:30:00Z,NA,0.36,519754.69
2015-11-29T03:45:00Z,NA,0.36,519755.02
2015-11-29T04:00:00Z,NA,0.36,519755.34
2015-11-29T04:15:00Z,NA,0.36,519755.66
2015-11-29T04:30:00Z,NA,0.35,519755.99
2015-11-29T04:45:00Z,NA,0.35,519756.31
2015-11-29T05:00:00Z,NA,0.36,519756.64
2015-11-29T05:15:00Z,NA,0.36,519756.96
2015-11-29T05:30:00Z,NA,0.36,519757.28
2015-11-29T05:45:00Z,NA,0.36,519757.61
2015-11-29T06:00:00Z,NA,0.36,519757.94
2015-11-29T06:15:00Z,NA,0.36,519758.26
2015-11-29T06:30:00Z,NA,0.36,519758.58
2015-11-29T06:45:00Z,NA,0.36,519758.9
2015-11-29T07:00:00Z,NA,0.36,519759.23
2015-11-29T07:15:00Z,NA,0.35,519759.55
2015-11-29T07:30:00Z,NA,0.35,519759.87
2015-11-29T07:45:00Z,NA,0.36,519760.19
2015-11-29T08:00:00Z,NA,0.36,519760.52
2015-11-29T08:15:00Z,NA,0.35,519760.84
2015-11-29T08:30:00Z,NA,0.36,519761.17
2015-11-29T08:45:00Z,NA,0.35,519761.49
2015-11-29T09:00:00Z,NA,0.35,519761.81
2015-11-29T09:15:00Z,NA,0.36,519762.13
2015-11-29T09:30:00Z,NA,0.35,519762.46
2015-11-29T09:45:00Z,NA,0.35,519762.78
2015-11-29T10:00:00Z,NA,0.36,519763.1
2015-11-29T10:15:00Z,NA,0.35,519763.42
2015-11-29T10:30:00Z,NA,0.36,519763.75
2015-11-29T10:45:00Z,NA,0.36,519764.07
2015-11-29T11:00:00Z,NA,0.35,519764.39
2015-11-29T11:15:00Z,NA,0.35,519764.71
2015-11-29T11:30:00Z,NA,0.35,519765.03
2015-11-29T11:45:00Z,NA,0.36,519765.35
2015-11-29T12:00:00Z,NA,0.35,519765.67
2015-11-29T12:15:00Z,NA,0.35,519765.99
2015-11-29T12:30:00Z,NA,0.55,519766.41
2015-11-29T12:45:00Z,NA,0.6,519766.91
2015-11-29T13:00:00Z,NA,0.52,519767.39
2015-11-29T13:15:00Z,NA,0.78,519768.01
2015-11-29T13:30:00Z,NA,1.12,519768.91
2015-11-29T13:45:00Z,NA,1.92,519770.27
2015-11-29T14:00:00Z,NA,3.05,519772.25
2015-11-29T14:15:00Z,NA,4.41,519774.77
2015-11-29T14:30:00Z,NA,5.81,519779.27
2015-11-29T14:45:00Z,NA,5.5,519783.96
2015-11-29T15:00:00Z,NA,8.33,519790.04
2015-11-29T15:15:00Z,NA,11.16,519800.65
2015-11-29T15:30:00Z,NA,10.41,519810.14
2015-11-29T15:45:00Z,NA,14.56,519820.43
2015-11-29T16:00:00Z,NA,16.23,519833.88
2015-11-29T16:15:00Z,NA,11.74,519848.82
2015-11-29T16:30:00Z,NA,27.82,519873.69
2015-11-29T16:45:00Z,NA,17.7,519889.7
2015-11-29T17:00:00Z,NA,13.84,519903.55
2015-11-29T17:15:00Z,NA,16.09,519916.12
2015-11-29T17:30:00Z,NA,7.97,519926.55
2015-11-29T17:45:00Z,NA,11.14,519935.97
2015-11-29T18:00:00Z,NA,16.3,519949.69
2015-11-29T18:15:00Z,NA,16.35,519961.63
2015-11-29T18:30:00Z,NA,22.69,519987.08
2015-11-29T18:45:00Z,NA,26.29,520005.84
2015-11-29T19:00:00Z,NA,15.22,520029.72
2015-11-29T19:15:00Z,NA,11.9,520039.62
2015-11-29T19:30:00Z,NA,16.35,520052.43
2015-11-29T19:45:00Z,NA,12.54,520065.07
2015-11-29T20:00:00Z,NA,7.31,520074.03
2015-11-29T20:15:00Z,NA,8.91,520083.34
2015-11-29T20:30:00Z,NA,6.21,520089.9
2015-11-29T20:45:00Z,NA,4.72,520095.11
2015-11-29T21:00:00Z,NA,2.79,520098.56
2015-11-29T21:15:00Z,NA,0.73,520099.97
2015-11-29T21:30:00Z,NA,0.5,520100.43
2015-11-29T22:00:00Z,NA,0.34,520101.19
2015-11-29T22:15:00Z,NA,0.33,520101.49
2015-11-29T22:30:00Z,NA,0.33,520101.8
2015-11-29T22:45:00Z,NA,0.33,520102.1
2015-11-29T23:00:00Z,NA,0.34,520102.41
2015-11-29T23:15:00Z,NA,0.33,520102.71
2015-11-29T23:30:00Z,NA,0.33,520103.01
2015-11-29T23:45:00Z,NA,0.34,520103.32
2015-11-30T00:00:00Z,NA,0.33,520103.62
2015-11-30T00:15:00Z,NA,0.34,520103.93
2015-11-30T00:30:00Z,NA,0.34,520104.24
2015-11-30T00:45:00Z,NA,0.34,520104.55
2015-11-30T01:00:00Z,NA,0.34,520104.86
2015-11-30T01:15:00Z,NA,0.34,520105.17
2015-11-30T01:30:00Z,NA,0.34,520105.48
2015-11-30T01:45:00Z,NA,0.34,520105.79
2015-11-30T02:00:00Z,NA,0.34,520106.1
2015-11-30T02:15:00Z,NA,0.34,520106.41
2015-11-30T02:30:00Z,NA,0.34,520106.73
2015-11-30T02:45:00Z,NA,0.35,520107.04
2015-11-30T03:00:00Z,NA,0.34,520107.35
2015-11-30T03:15:00Z,NA,0.34,520107.67
2015-11-30T03:30:00Z,NA,0.35,520107.99
2015-11-30T03:45:00Z,NA,0.35,520108.31
2015-11-30T04:00:00Z,NA,0.35,520108.62
2015-11-30T04:15:00Z,NA,0.35,520108.94
2015-11-30T04:30:00Z,NA,0.35,520109.26
2015-11-30T04:45:00Z,NA,0.35,520109.58
2015-11-30T05:00:00Z,NA,0.36,520109.9
2015-11-30T05:15:00Z,NA,0.35,520110.22
2015-11-30T05:30:00Z,NA,0.35,520110.54
2015-11-30T05:45:00Z,NA,0.35,520110.87
2015-11-30T06:00:00Z,NA,0.35,520111.18
2015-11-30T06:15:00Z,NA,0.36,520111.5
2015-11-30T06:30:00Z,NA,0.35,520111.83
2015-11-30T06:45:00Z,NA,0.35,520112.14
2015-11-30T07:00:00Z,NA,0.35,520112.47
2015-11-30T07:15:00Z,NA,0.36,520112.79
2015-11-30T07:30:00Z,NA,0.35,520113.11
2015-11-30T07:45:00Z,NA,0.35,520113.43
2015-11-30T08:00:00Z,NA,0.35,520113.75
2015-11-30T08:15:00Z,NA,0.36,520114.07
2015-11-30T08:30:00Z,NA,0.36,520114.39
2015-11-30T08:45:00Z,NA,0.35,520114.71
2015-11-30T09:00:00Z,NA,0.35,520115.03
2015-11-30T09:15:00Z,NA,0.35,520115.35
2015-11-30T09:30:00Z,NA,0.35,520115.67
2015-11-30T09:45:00Z,NA,0.35,520115.99
2015-11-30T10:00:00Z,NA,0.34,520116.31
2015-11-30T10:15:00Z,NA,0.34,520116.62
2015-11-30T10:30:00Z,NA,0.35,520116.93
2015-11-30T10:45:00Z,NA,0.34,520117.25
2015-11-30T11:00:00Z,NA,0.34,520117.56
2015-11-30T11:15:00Z,NA,0.34,520117.86
2015-11-30T11:30:00Z,NA,0.33,520118.17
2015-11-30T11:45:00Z,NA,0.34,520118.48
2015-11-30T12:00:00Z,NA,0.46,520118.81
2015-11-30T12:15:00Z,NA,0.52,520119.16
2015-11-30T12:30:00Z,NA,1.63,520119.97
2015-11-30T12:45:00Z,NA,3.62,520122.28
2015-11-30T13:00:00Z,NA,3.8,520125.98
2015-11-30T13:15:00Z,NA,8.25,520132.26
2015-11-30T13:30:00Z,NA,26.29,520146.38
2015-11-30T13:45:00Z,NA,12.89,520169.19
2015-11-30T14:00:00Z,NA,32.63,520183.73
2015-11-30T14:15:00Z,NA,33.79,520208.92
2015-11-30T14:30:00Z,NA,35.62,520234.8
2015-11-30T14:45:00Z,NA,20.05,520261.92
2015-11-30T15:00:00Z,NA,10.49,520279.92
2015-11-30T15:15:00Z,NA,9.45,520290.07
2015-11-30T15:30:00Z,NA,11.76,520298.05
2015-11-30T15:45:00Z,NA,23.99,520314.33
2015-11-30T16:00:00Z,NA,31.2,520342.39
2015-11-30T16:15:00Z,NA,12.49,520358.04
2015-11-30T16:30:00Z,NA,16.27,520368.85
2015-11-30T16:45:00Z,NA,35.69,520390.38
2015-11-30T17:00:00Z,NA,39.08,520426.26
2015-11-30T17:15:00Z,NA,31.47,520473.89
2015-11-30T17:30:00Z,NA,31.97,520505.1
2015-11-30T17:45:00Z,NA,49.12,520541.79
2015-11-30T18:00:00Z,NA,16.42,520568.33
2015-11-30T18:15:00Z,NA,14.6,520580.34
2015-11-30T18:30:00Z,NA,11.3,520591.34
2015-11-30T18:45:00Z,NA,11.42,520600.94
2015-11-30T19:15:00Z,NA,10.31,520620.39
2015-11-30T19:30:00Z,NA,7.23,520627.32
2015-11-30T19:45:00Z,NA,5.66,520633.93
2015-11-30T20:00:00Z,NA,3.34,520638.22
2015-11-30T20:15:00Z,NA,2.63,520641.36
2015-11-30T20:30:00Z,NA,1.84,520643.33
2015-11-30T20:45:00Z,NA,1.57,520645.01
2015-11-30T21:00:00Z,NA,0.59,520645.98
2015-11-30T21:15:00Z,NA,0.52,520646.44
2015-11-30T21:30:00Z,NA,0.47,520646.83
2015-11-30T21:45:00Z,NA,0.33,520647.17
2015-11-30T22:00:00Z,NA,0.34,520647.48
2015-11-30T22:15:00Z,NA,0.34,520647.79
2015-11-30T22:30:00Z,NA,0.34,520648.1
2015-11-30T23:00:00Z,NA,0.34,520648.72
2015-11-30T23:15:00Z,NA,0.34,520649.03
2015-11-30T23:30:00Z,NA,0.34,520649.34
2015-11-30T23:45:00Z,NA,0.34,520649.65
2015-12-01T00:00:00Z,NA,0.34,520649.96
2015-12-01T00:15:00Z,NA,0.34,520650.28
2015-12-01T00:30:00Z,NA,0.34,520650.59
2015-12-01T00:45:00Z,NA,0.34,520650.9
2015-12-01T01:00:00Z,NA,0.34,520651.21
2015-12-01T01:15:00Z,NA,0.34,520651.52
2015-12-01T01:30:00Z,NA,0.34,520651.83
2015-12-01T01:45:00Z,NA,0.34,520652.14
2015-12-01T02:00:00Z,NA,0.34,520652.45
2015-12-01T02:15:00Z,NA,0.34,520652.76
2015-12-01T02:30:00Z,NA,0.34,520653.07
2015-12-01T02:45:00Z,NA,0.34,520653.39
2015-12-01T03:00:00Z,NA,0.34,520653.7
2015-12-01T03:15:00Z,NA,0.35,520654.02
2015-12-01T03:30:00Z,NA,0.34,520654.33
2015-12-01T03:45:00Z,NA,0.35,520654.65
2015-12-01T04:00:00Z,NA,0.35,520654.97
2015-12-01T04:15:00Z,NA,0.35,520655.28
2015-12-01T04:30:00Z,NA,0.35,520655.6
2015-12-01T04:45:00Z,NA,0.35,520655.92
2015-12-01T05:00:00Z,NA,0.35,520656.23
2015-12-01T05:15:00Z,NA,0.35,520656.55
2015-12-01T05:30:00Z,NA,0.35,520656.87
2015-12-01T06:00:00Z,NA,0.35,520657.5
2015-12-01T06:15:00Z,NA,0.35,520657.82
2015-12-01T06:30:00Z,NA,0.35,520658.14
2015-12-01T06:45:00Z,NA,0.35,520658.46
2015-12-01T07:00:00Z,NA,0.35,520658.78
2015-12-01T07:15:00Z,NA,0.35,520659.1
2015-12-01T07:30:00Z,NA,0.35,520659.42
2015-12-01T07:45:00Z,NA,0.35,520659.74
2015-12-01T08:00:00Z,NA,0.35,520660.06
2015-12-01T08:15:00Z,NA,0.35,520660.38
2015-12-01T08:30:00Z,NA,0.35,520660.7
2015-12-01T08:45:00Z,NA,0.36,520661.03
2015-12-01T09:00:00Z,NA,0.35,520661.35
2015-12-01T09:15:00Z,NA,0.35,520661.67
2015-12-01T09:30:00Z,NA,0.35,520661.99
2015-12-01T09:45:00Z,NA,0.35,520662.3
2015-12-01T10:00:00Z,NA,0.35,520662.62
2015-12-01T10:15:00Z,NA,0.34,520662.94
2015-12-01T10:30:00Z,NA,0.34,520663.26
2015-12-01T10:45:00Z,NA,0.35,520663.57
2015-12-01T11:00:00Z,NA,0.34,520663.89
2015-12-01T11:15:00Z,NA,0.34,520664.2
2015-12-01T11:30:00Z,NA,0.34,520664.51
2015-12-01T11:45:00Z,NA,0.34,520664.81
2015-12-01T12:00:00Z,NA,0.34,520665.13
2015-12-01T12:15:00Z,NA,0.34,520665.44
2015-12-01T12:30:00Z,NA,0.39,520665.8
2015-12-01T12:45:00Z,NA,0.7,520666.22
2015-12-01T13:00:00Z,NA,1.14,520667.05
2015-12-01T13:15:00Z,NA,2.17,520668.49
2015-12-01T13:30:00Z,NA,1.9,520670.17
2015-12-01T13:45:00Z,NA,1.61,520671.78
2015-12-01T14:00:00Z,NA,1.97,520673.02
2015-12-01T14:15:00Z,NA,2.22,520674.73
2015-12-01T14:30:00Z,NA,2.26,520676.35
2015-12-01T14:45:00Z,NA,2.06,520678.25
2015-12-01T15:00:00Z,NA,2.4,520680.01
2015-12-01T15:15:00Z,NA,2.33,520682.39
2015-12-01T15:30:00Z,NA,3.26,520684.79
2015-12-01T15:45:00Z,NA,3.93,520687.85
2015-12-01T16:00:00Z,NA,6.59,520692.43
2015-12-01T16:15:00Z,NA,6.77,520698.23
2015-12-01T16:30:00Z,NA,6.03,520704.13
2015-12-01T16:45:00Z,NA,4.13,520708.41
2015-12-01T17:00:00Z,NA,4.26,520712.26
2015-12-01T17:15:00Z,NA,3.66,520715.88
2015-12-01T17:30:00Z,NA,3.78,520719.24
2015-12-01T17:45:00Z,NA,3.05,520722.38
2015-12-01T18:00:00Z,NA,3.51,520724.94
2015-12-01T18:15:00Z,NA,3.78,520728.15
2015-12-01T18:30:00Z,NA,3.22,520731.07
2015-12-01T18:45:00Z,NA,2.22,520733.42
2015-12-01T19:00:00Z,NA,2.01,520735.5
2015-12-01T19:15:00Z,NA,2.03,520737.24
2015-12-01T19:30:00Z,NA,3.41,520739.66
2015-12-01T19:45:00Z,NA,3.4,520742.69
2015-12-01T20:00:00Z,NA,2.96,520745.37
2015-12-01T20:15:00Z,NA,3.16,520748.63
2015-12-01T20:45:00Z,NA,0.88,520752.01
2015-12-01T21:00:00Z,NA,0.49,520752.55
2015-12-01T21:15:00Z,NA,0.39,520752.9
2015-12-01T21:30:00Z,NA,0.44,520753.27
2015-12-01T21:45:00Z,NA,0.34,520753.6
2015-12-01T22:00:00Z,NA,0.34,520753.91
2015-12-01T22:15:00Z,NA,0.34,520754.22
2015-12-01T22:30:00Z,NA,0.34,520754.52
2015-12-01T22:45:00Z,NA,0.34,520754.83
2015-12-01T23:00:00Z,NA,0.34,520755.14
2015-12-01T23:15:00Z,NA,0.34,520755.45
2015-12-01T23:30:00Z,NA,0.34,520755.76
2015-12-01T23:45:00Z,NA,0.34,520756.07
2015-12-02T00:00:00Z,NA,0.34,520756.38
2015-12-02T00:15:00Z,NA,0.34,520756.69
2015-12-02T00:30:00Z,NA,0.34,520757.0
2015-12-02T00:45:00Z,NA,0.34,520757.31
2015-12-02T01:00:00Z,NA,0.34,520757.62
2015-12-02T01:15:00Z,NA,0.34,520757.93
2015-12-02T01:30:00Z,NA,0.34,520758.24
2015-12-02T01:45:00Z,NA,0.34,520758.55
2015-12-02T02:00:00Z,NA,0.34,520758.87
2015-12-02T02:15:00Z,NA,0.34,520759.17
2015-12-02T02:30:00Z,NA,0.34,520759.49
2015-12-02T02:45:00Z,NA,0.34,520759.8
2015-12-02T03:00:00Z,NA,0.35,520760.11
2015-12-02T03:15:00Z,NA,0.35,520760.43
2015-12-02T03:30:00Z,NA,0.35,520760.75
2015-12-02T03:45:00Z,NA,0.35,520761.06
2015-12-02T04:00:00Z,NA,0.35,520761.38
2015-12-02T04:15:00Z,NA,0.35,520761.7
2015-12-02T04:30:00Z,NA,0.35,520762.02
2015-12-02T04:45:00Z,NA,0.35,520762.33
2015-12-02T05:00:00Z,NA,0.35,520762.65
2015-12-02T05:15:00Z,NA,0.35,520762.97
2015-12-02T05:30:00Z,NA,0.35,520763.29
2015-12-02T05:45:00Z,NA,0.35,520763.61
2015-12-02T06:00:00Z,NA,0.35,520763.93
2015-12-02T06:15:00Z,NA,0.36,520764.25
2015-12-02T06:30:00Z,NA,0.35,520764.57
2015-12-02T07:00:00Z,NA,0.35,520765.21
2015-12-02T07:15:00Z,NA,0.35,520765.53
2015-12-02T07:30:00Z,NA,0.35,520765.84
2015-12-02T07:45:00Z,NA,0.36,520766.17
2015-12-02T08:00:00Z,NA,0.35,520766.49
2015-12-02T08:15:00Z,NA,0.35,520766.81
2015-12-02T08:30:00Z,NA,0.35,520767.13
2015-12-02T08:45:00Z,NA,0.35,520767.45
2015-12-02T09:00:00Z,NA,0.35,520767.77
2015-12-02T09:15:00Z,NA,0.35,520768.09
2015-12-02T09:30:00Z,NA,0.35,520768.41
2015-12-02T09:45:00Z,NA,0.35,520768.73
2015-12-02T10:00:00Z,NA,0.35,520769.05
2015-12-02T10:15:00Z,NA,0.35,520769.36
2015-12-02T10:30:00Z,NA,0.35,520769.68
2015-12-02T10:45:00Z,NA,0.34,520770.0
2015-12-02T11:00:00Z,NA,0.34,520770.3
2015-12-02T11:15:00Z,NA,0.33,520770.61
2015-12-02T11:30:00Z,NA,0.33,520770.92
2015-12-02T11:45:00Z,NA,0.34,520771.22
2015-12-02T12:00:00Z,NA,0.33,520771.53
2015-12-02T12:15:00Z,NA,0.31,520771.84
2015-12-02T12:30:00Z,NA,0.34,520772.16
2015-12-02T12:45:00Z,NA,0.49,520772.52
2015-12-02T13:00:00Z,NA,0.48,520772.93
2015-12-02T13:15:00Z,NA,0.87,520773.53
2015-12-02T13:30:00Z,NA,1.63,520774.41
2015-12-02T13:45:00Z,NA,1.02,520775.72
2015-12-02T14:00:00Z,NA,1.55,520776.55
2015-12-02T14:15:00Z,NA,1.68,520777.8
2015-12-02T14:30:00Z,NA,6.36,520781.15
2015-12-02T14:45:00Z,NA,3.95,520787.49
2015-12-02T15:00:00Z,NA,6.9,520792.16
2015-12-02T15:15:00Z,NA,3.78,520796.15
2015-12-02T15:30:00Z,NA,4.4,520800.02
2015-12-02T15:45:00Z,NA,6.1,520804.72
2015-12-02T16:00:00Z,NA,7.92,520811.4
2015-12-02T16:15:00Z,NA,2.46,520816.46
2015-12-02T16:30:00Z,NA,6.64,520820.36
2015-12-02T16:45:00Z,NA,4.33,520825.1
2015-12-02T17:00:00Z,NA,6.0,520829.65
2015-12-02T17:15:00Z,NA,4.33,520833.33
2015-12-02T17:30:00Z,NA,2.78,520835.84
2015-12-02T17:45:00Z,NA,2.67,520838.96
2015-12-02T18:00:00Z,NA,2.92,520841.42
2015-12-02T18:15:00Z,NA,4.26,520844.28
2015-12-02T18:30:00Z,NA,4.02,520847.9
2015-12-02T18:45:00Z,NA,2.17,520850.5
2015-12-02T19:00:00Z,NA,1.91,520852.47
2015-12-02T19:15:00Z,NA,1.09,520853.81
2015-12-02T19:30:00Z,NA,1.46,520855.16
2015-12-02T19:45:00Z,NA,1.2,520856.47
2015-12-02T20:00:00Z,NA,0.93,520857.19
2015-12-02T20:15:00Z,NA,0.53,520857.97
2015-12-02T20:30:00Z,NA,0.5,520858.36
2015-12-02T20:45:00Z,NA,0.34,520858.89
2015-12-02T21:00:00Z,NA,0.36,520859.23
2015-12-02T21:15:00Z,NA,0.42,520859.57
2015-12-02T21:30:00Z,NA,0.34,520859.93
2015-12-02T21:45:00Z,NA,0.34,520860.24
2015-12-02T22:00:00Z,NA,0.34,520860.54
2015-12-02T22:15:00Z,NA,0.34,520860.85
2015-12-02T22:30:00Z,NA,0.34,520861.16
2015-12-02T22:45:00Z,NA,0.35,520861.48
2015-12-02T23:00:00Z,NA,0.34,520861.79
2015-12-02T23:15:00Z,NA,0.34,520862.11
2015-12-02T23:30:00Z,NA,0.34,520862.42
2015-12-02T23:45:00Z,NA,0.35,520862.73
2015-12-03T00:00:00Z,NA,0.34,520863.05
2015-12-03T00:15:00Z,NA,0.34,520863.37
2015-12-03T00:30:00Z,NA,0.34,520863.68
2015-12-03T00:45:00Z,NA,0.34,520863.99
2015-12-03T01:00:00Z,NA,0.34,520864.31
2015-12-03T01:15:00Z,NA,0.34,520864.62
2015-12-03T01:30:00Z,NA,0.34,520864.93
2015-12-03T01:45:00Z,NA,0.35,520865.24
2015-12-03T02:00:00Z,NA,0.34,520865.56
2015-12-03T02:15:00Z,NA,0.35,520865.88
2015-12-03T02:30:00Z,NA,0.35,520866.19
2015-12-03T02:45:00Z,NA,0.34,520866.51
2015-12-03T03:00:00Z,NA,0.35,520866.82
2015-12-03T03:15:00Z,NA,0.34,520867.14
2015-12-03T03:30:00Z,NA,0.34,520867.45
2015-12-03T03:45:00Z,NA,0.35,520867.77
2015-12-03T04:00:00Z,NA,0.34,520868.09
2015-12-03T04:15:00Z,NA,0.35,520868.41
2015-12-03T04:30:00Z,NA,0.35,520868.72
2015-12-03T04:45:00Z,NA,0.35,520869.04
2015-12-03T05:00:00Z,NA,0.35,520869.36
2015-12-03T05:15:00Z,NA,0.35,520869.68
2015-12-03T05:30:00Z,NA,0.35,520870.0
2015-12-03T05:45:00Z,NA,0.35,520870.32
2015-12-03T06:00:00Z,NA,0.35,520870.64
2015-12-03T06:15:00Z,NA,0.35,520870.96
2015-12-03T06:30:00Z,NA,0.35,520871.28
2015-12-03T06:45:00Z,NA,0.36,520871.6
2015-12-03T07:00:00Z,NA,0.36,520871.92
2015-12-03T07:30:00Z,NA,0.35,520872.56
2015-12-03T07:45:00Z,NA,0.35,520872.88
2015-12-03T08:00:00Z,NA,0.36,520873.2
2015-12-03T08:15:00Z,NA,0.35,520873.53
2015-12-03T08:30:00Z,NA,0.35,520873.85
2015-12-03T08:45:00Z,NA,0.36,520874.17
2015-12-03T09:00:00Z,NA,0.35,520874.49
2015-12-03T09:45:00Z,NA,0.35,520875.45
2015-12-03T10:00:00Z,NA,0.35,520875.77
2015-12-03T10:15:00Z,NA,0.35,520876.09
2015-12-03T10:30:00Z,NA,0.35,520876.4
2015-12-03T10:45:00Z,NA,0.34,520876.72
2015-12-03T11:00:00Z,NA,0.34,520877.03
2015-12-03T11:15:00Z,NA,0.34,520877.34
2015-12-03T11:45:00Z,NA,0.34,520877.96
2015-12-03T12:00:00Z,NA,0.34,520878.28
2015-12-03T12:15:00Z,NA,0.31,520878.6
2015-12-03T12:30:00Z,NA,1.41,520879.09
2015-12-03T12:45:00Z,NA,2.79,520881.24
2015-12-03T13:00:00Z,NA,15.4,520888.25
2015-12-03T13:15:00Z,NA,17.72,520901.35
2015-12-03T13:30:00Z,NA,24.64,520918.44
2015-12-03T13:45:00Z,NA,17.39,520929.83
2015-12-03T14:15:00Z,NA,6.6,520952.77
2015-12-03T14:30:00Z,NA,6.91,520961.55
2015-12-03T14:45:00Z,NA,14.71,520968.28
2015-12-03T15:00:00Z,NA,50.97,520996.2
2015-12-03T15:15:00Z,NA,45.82,521033.44
2015-12-03T15:30:00Z,NA,58.49,521067.15
2015-12-03T15:45:00Z,NA,49.86,521113.41
2015-12-03T16:00:00Z,NA,52.39,521156.49
2015-12-03T16:15:00Z,NA,52.87,521202.74
2015-12-03T16:30:00Z,NA,52.67,521235.42
2015-12-03T16:45:00Z,NA,50.78,521281.24
2015-12-03T17:00:00Z,NA,17.71,521320.53
2015-12-03T17:15:00Z,NA,55.42,521344.36
2015-12-03T17:30:00Z,NA,57.77,521390.16
2015-12-03T17:45:00Z,NA,15.88,521424.18
2015-12-03T18:00:00Z,NA,43.61,521443.96
2015-12-03T18:15:00Z,NA,55.16,521470.26
2015-12-03T18:30:00Z,NA,14.52,521494.49
2015-12-03T18:45:00Z,NA,14.61,521513.58
2015-12-03T19:00:00Z,NA,17.09,521532.36
2015-12-03T19:15:00Z,NA,42.68,521559.21
2015-12-03T19:30:00Z,NA,31.16,521582.41
2015-12-03T19:45:00Z,NA,8.95,521608.21
2015-12-03T20:00:00Z,NA,5.99,521615.65
2015-12-03T20:15:00Z,NA,6.74,521623.26
2015-12-03T20:30:00Z,NA,3.72,521627.76
2015-12-03T20:45:00Z,NA,1.08,521629.8
2015-12-03T21:00:00Z,NA,0.9,521630.5
2015-12-03T21:15:00Z,NA,0.57,521631.39
2015-12-03T21:30:00Z,NA,0.34,521631.82
2015-12-03T21:45:00Z,NA,0.49,521632.19
2015-12-03T22:00:00Z,NA,0.34,521632.53
2015-12-03T22:15:00Z,NA,0.34,521632.84
2015-12-03T22:30:00Z,NA,0.34,521633.15
2015-12-03T22:45:00Z,NA,0.33,521633.45
2015-12-03T23:00:00Z,NA,0.33,521633.76
2015-12-03T23:15:00Z,NA,0.34,521634.06
2015-12-03T23:30:00Z,NA,0.33,521634.36
2015-12-03T23:45:00Z,NA,0.34,521634.67
2015-12-04T00:00:00Z,NA,0.34,521634.97
2015-12-04T00:15:00Z,NA,0.33,521635.28
2015-12-04T00:30:00Z,NA,0.34,521635.59
2015-12-04T00:45:00Z,NA,0.33,521635.89
2015-12-04T01:00:00Z,NA,0.33,521636.2
2015-12-04T01:15:00Z,NA,0.34,521636.5
2015-12-04T01:30:00Z,NA,0.34,521636.81
2015-12-04T01:45:00Z,NA,0.34,521637.12
2015-12-04T02:00:00Z,NA,0.34,521637.43
2015-12-04T02:15:00Z,NA,0.34,521637.74
2015-12-04T02:30:00Z,NA,0.35,521638.05
2015-12-04T02:45:00Z,NA,0.34,521638.36
2015-12-04T03:00:00Z,NA,0.34,521638.67
2015-12-04T03:15:00Z,NA,0.34,521638.98
2015-12-04T03:30:00Z,NA,0.34,521639.29
2015-12-04T03:45:00Z,NA,0.34,521639.61
2015-12-04T04:00:00Z,NA,0.35,521639.92
2015-12-04T04:15:00Z,NA,0.35,521640.24
2015-12-04T04:30:00Z,NA,0.35,521640.56
2015-12-04T04:45:00Z,NA,0.35,521640.87
2015-12-04T05:00:00Z,NA,0.35,521641.19
2015-12-04T05:15:00Z,NA,0.35,521641.51
2015-12-04T05:30:00Z,NA,0.35,521641.82
2015-12-04T05:45:00Z,NA,0.35,521642.14
2015-12-04T06:00:00Z,NA,0.35,521642.46
2015-12-04T06:15:00Z,NA,0.35,521642.78
2015-12-04T06:30:00Z,NA,0.35,521643.09
2015-12-04T06:45:00Z,NA,0.35,521643.41
2015-12-04T07:00:00Z,NA,0.35,521643.73
2015-12-04T07:15:00Z,NA,0.35,521644.05
2015-12-04T07:30:00Z,NA,0.35,521644.36
2015-12-04T07:45:00Z,NA,0.35,521644.68
2015-12-04T08:00:00Z,NA,0.35,521645.0
2015-12-04T08:15:00Z,NA,0.35,521645.32
2015-12-04T08:30:00Z,NA,0.35,521645.64
2015-12-04T08:45:00Z,NA,0.35,521645.96
2015-12-04T09:00:00Z,NA,0.34,521646.27
2015-12-04T09:15:00Z,NA,0.35,521646.59
2015-12-04T09:30:00Z,NA,0.35,521646.91
2015-12-04T09:45:00Z,NA,0.35,521647.22
2015-12-04T10:00:00Z,NA,0.35,521647.54
2015-12-04T10:15:00Z,NA,0.35,521647.85
2015-12-04T10:30:00Z,NA,0.34,521648.17
2015-12-04T10:45:00Z,NA,0.34,521648.48
2015-12-04T11:00:00Z,NA,0.34,521648.78
